arranged_timestamp,longitude,latitude,altimeter,mag_x,mag_y,mag_z,screen,microphone_l,microphone_r
2017-12-01T14:32:40Z,121.4381147,31.02720983,102.9518661,-33.84138489,-30.68348694,9.100372314,61,-8.815505,-8.815505
2017-12-01T14:32:41Z,121.4381184,31.02720078,102.9516525,-35.9443512,-27.12211609,11.93963623,61,-6.12682,-6.12682
2017-12-01T14:32:42Z,121.4381179,31.02719152,102.9513016,-35.03877258,-25.91789246,15.9699707,61,-0.1000004,-0.1000004
2017-12-01T14:32:43Z,121.4381191,31.02718406,102.9505997,-36.39263916,-25.43228149,14.0072937,61,-5.11551,-5.11551
2017-12-01T14:32:44Z,121.4381208,31.02717614,102.9502258,-35.26544189,-29.15530396,9.425262451,61,-8.785533,-8.785533
2017-12-01T14:32:45Z,121.4381241,31.02716994,102.950058,-37.22836304,-25.87406921,11.57769775,61,-7.258189,-7.258189
2017-12-01T14:32:46Z,121.4381277,31.02716248,102.9500122,-33.65698242,-26.71588135,16.75088501,61,-0.4528413,-0.4528413
2017-12-01T14:32:47Z,121.4381318,31.02715665,102.9500122,-34.29208374,-25.33117676,18.12698364,61,-0.08389543,-0.08389543
2017-12-01T14:32:48Z,121.4381357,31.0271494,102.9500122,-36.5486145,-25.71107483,13.47805786,61,-8.238753,-8.238753
2017-12-01T14:32:49Z,121.438139,31.0271419,102.9500732,-34.9183197,-28.11529541,11.78933716,61,-0.09999885,-0.09999885
2017-12-01T14:32:50Z,121.4381413,31.02713414,102.9500809,-36.68467712,-23.14834595,16.603302,61,-6.787346,-6.787346
2017-12-01T14:32:51Z,121.4381434,31.02712455,102.9500809,-34.10467529,-27.64266968,14.98828125,61,-1.819511,-1.819511
2017-12-01T14:32:52Z,121.4381462,31.02711658,102.9502258,-36.84388733,-25.41375732,14.74407959,61,-4.247235,-4.247235
2017-12-01T14:32:53Z,121.4381494,31.02711042,102.9502487,-32.81842041,-27.46604919,17.31188965,61,-0.5822435,-0.5822435
2017-12-01T14:32:54Z,121.4381525,31.02710418,102.9502487,-35.20608521,-24.43153381,17.5581665,61,-0.2937654,-0.2937654
2017-12-01T14:32:55Z,121.4381573,31.02709538,102.949852,-34.31573486,-24.36013794,19.08279419,61,-0.09999937,-0.09999937
2017-12-01T14:32:56Z,121.4381627,31.027087,102.9497986,-36.08953857,-22.32707214,18.48007202,61,-3.188525,-3.188525
2017-12-01T14:32:57Z,121.4381683,31.02708079,102.9489746,-34.0352478,-18.40019226,24.57653809,61,-0.09999989,-0.09999989
2017-12-01T14:32:58Z,121.4381744,31.02707434,102.9482498,-34.97447205,-21.14503479,21.08029175,61,-7.901905,-7.901905
2017-12-01T14:32:59Z,121.4381797,31.02706675,102.9476089,-32.84854126,-22.66711426,22.27578735,61,-2.181622,-2.181622
2017-12-01T14:33:00Z,121.4381862,31.02705896,102.9472198,-35.03450012,-17.71073914,23.39605713,61,-1.530228,-1.530228
2017-12-01T14:33:01Z,121.4381923,31.02705091,102.9461823,-35.39593506,-17.47694397,22.91470337,61,-1.09512,-1.09512
2017-12-01T14:33:02Z,121.4381997,31.02704253,102.9459991,-33.49755859,-20.25871277,23.25390625,61,-0.09999885,-0.09999885
2017-12-01T14:33:03Z,121.4382055,31.02703712,102.944931,-34.88287354,-20.59385681,21.71682739,61,-0.09999937,-0.09999937
2017-12-01T14:33:04Z,121.4382096,31.02703264,102.9444809,-33.66882324,-21.40701294,22.80932617,61,-1.105508,-1.105508
2017-12-01T14:33:05Z,121.4382166,31.02702497,102.9444809,-32.99247742,-22.50430298,22.19989014,61,-5.563739,-5.563739
2017-12-01T14:33:06Z,121.4382236,31.02701692,102.9445038,-33.72872925,-18.44465637,24.93188477,61,-0.09999937,-0.09999937
2017-12-01T14:33:07Z,121.4382311,31.02701055,102.9453201,-32.35559082,-21.54216003,24.31036377,61,-0.09999937,-0.09999937
2017-12-01T14:33:08Z,121.4382366,31.02700548,102.9460068,-35.07408142,-22.61357117,19.39752197,61,-4.155481,-4.155481
2017-12-01T14:33:09Z,121.4382398,31.02699945,102.9469147,-32.51255798,-13.29998779,29.14865112,61,-3.324407,-3.324407
2017-12-01T14:33:10Z,121.4382419,31.0269945,102.9473572,-34.1348114,-13.51473999,26.54672241,59,-3.443673,-3.443673
2017-12-01T14:33:11Z,121.4382452,31.02698951,102.9476318,-34.64338684,-11.44619751,27.68942261,57,-2.112936,-2.112936
2017-12-01T14:33:12Z,121.4382517,31.02698055,102.9477615,-32.85882568,-15.31678772,27.09301758,55,-7.380722,-7.380722
2017-12-01T14:33:13Z,121.4382605,31.02697154,102.9480667,-35.39595032,-9.460922241,27.32183838,53,-10.16712,-10.16712
2017-12-01T14:33:14Z,121.4382687,31.0269642,102.9482574,-33.51524353,-10.42729187,29.15872192,52,-9.645198,-9.645198
2017-12-01T14:33:15Z,121.4382758,31.02695817,102.9490128,-34.20573425,-8.569519043,28.88687134,52,-8.891774,-8.891774
2017-12-01T14:33:16Z,121.4382826,31.02695037,102.9496994,-33.12605286,-10.99615479,29.01483154,52,-12.29551,-12.29551
2017-12-01T14:33:17Z,121.4382905,31.02694249,102.9505692,-33.18103027,-7.400360107,30.18634033,52,-7.2088,-7.2088
2017-12-01T14:33:18Z,121.4383004,31.02693704,102.9505692,-32.32124329,-12.29953003,29.57803345,52,-4.053286,-4.053286
2017-12-01T14:33:19Z,121.4383123,31.02693239,102.9502258,-30.78492737,-9.198928833,31.96856689,52,-7.937102,-7.937102
2017-12-01T14:33:20Z,121.4383252,31.0269277,102.9499054,-30.07009888,-10.49992371,31.72485352,52,-11.38038,-11.38038
2017-12-01T14:33:21Z,121.4383366,31.0269225,102.9494705,-30.79574585,-15.90560913,29.14746094,52,-5.147552,-5.147552
2017-12-01T14:33:22Z,121.4383478,31.02691651,102.9493408,-30.53999329,-17.06016541,28.85180664,52,-13.50674,-13.50674
2017-12-01T14:33:23Z,121.4383591,31.02690926,102.9493408,-28.25305176,-19.40815735,29.38699341,52,-7.096037,-7.096037
2017-12-01T14:33:24Z,121.4383702,31.02690192,102.9493866,-29.80737305,-14.39239502,30.71420288,52,-13.2261,-13.2261
2017-12-01T14:33:25Z,121.4383821,31.026894,102.9493866,-30.60722351,-14.94215393,30.03567505,52,-5.104825,-5.104825
2017-12-01T14:33:26Z,121.4383928,31.02688805,102.9489822,-34.65614319,-18.58261108,23.68881226,52,-7.67478,-7.67478
2017-12-01T14:33:27Z,121.4384035,31.02688223,102.9487228,-36.19010925,-18.73439026,21.58401489,52,-6.142642,-6.142642
